image_path,label,handedness,hand_landmark_0_x,hand_landmark_0_y,hand_landmark_0_z,hand_landmark_1_x,hand_landmark_1_y,hand_landmark_1_z,hand_landmark_2_x,hand_landmark_2_y,hand_landmark_2_z,hand_landmark_3_x,hand_landmark_3_y,hand_landmark_3_z,hand_landmark_4_x,hand_landmark_4_y,hand_landmark_4_z,hand_landmark_5_x,hand_landmark_5_y,hand_landmark_5_z,hand_landmark_6_x,hand_landmark_6_y,hand_landmark_6_z,hand_landmark_7_x,hand_landmark_7_y,hand_landmark_7_z,hand_landmark_8_x,hand_landmark_8_y,hand_landmark_8_z,hand_landmark_9_x,hand_landmark_9_y,hand_landmark_9_z,hand_landmark_10_x,hand_landmark_10_y,hand_landmark_10_z,hand_landmark_11_x,hand_landmark_11_y,hand_landmark_11_z,hand_landmark_12_x,hand_landmark_12_y,hand_landmark_12_z,hand_landmark_13_x,hand_landmark_13_y,hand_landmark_13_z,hand_landmark_14_x,hand_landmark_14_y,hand_landmark_14_z,hand_landmark_15_x,hand_landmark_15_y,hand_landmark_15_z,hand_landmark_16_x,hand_landmark_16_y,hand_landmark_16_z,hand_landmark_17_x,hand_landmark_17_y,hand_landmark_17_z,hand_landmark_18_x,hand_landmark_18_y,hand_landmark_18_z,hand_landmark_19_x,hand_landmark_19_y,hand_landmark_19_z,hand_landmark_20_x,hand_landmark_20_y,hand_landmark_20_z,hand_world_landmark_0_x,hand_world_landmark_0_y,hand_world_landmark_0_z,hand_world_landmark_1_x,hand_world_landmark_1_y,hand_world_landmark_1_z,hand_world_landmark_2_x,hand_world_landmark_2_y,hand_world_landmark_2_z,hand_world_landmark_3_x,hand_world_landmark_3_y,hand_world_landmark_3_z,hand_world_landmark_4_x,hand_world_landmark_4_y,hand_world_landmark_4_z,hand_world_landmark_5_x,hand_world_landmark_5_y,hand_world_landmark_5_z,hand_world_landmark_6_x,hand_world_landmark_6_y,hand_world_landmark_6_z,hand_world_landmark_7_x,hand_world_landmark_7_y,hand_world_landmark_7_z,hand_world_landmark_8_x,hand_world_landmark_8_y,hand_world_landmark_8_z,hand_world_landmark_9_x,hand_world_landmark_9_y,hand_world_landmark_9_z,hand_world_landmark_10_x,hand_world_landmark_10_y,hand_world_landmark_10_z,hand_world_landmark_11_x,hand_world_landmark_11_y,hand_world_landmark_11_z,hand_world_landmark_12_x,hand_world_landmark_12_y,hand_world_landmark_12_z,hand_world_landmark_13_x,hand_world_landmark_13_y,hand_world_landmark_13_z,hand_world_landmark_14_x,hand_world_landmark_14_y,hand_world_landmark_14_z,hand_world_landmark_15_x,hand_world_landmark_15_y,hand_world_landmark_15_z,hand_world_landmark_16_x,hand_world_landmark_16_y,hand_world_landmark_16_z,hand_world_landmark_17_x,hand_world_landmark_17_y,hand_world_landmark_17_z,hand_world_landmark_18_x,hand_world_landmark_18_y,hand_world_landmark_18_z,hand_world_landmark_19_x,hand_world_landmark_19_y,hand_world_landmark_19_z,hand_world_landmark_20_x,hand_world_landmark_20_y,hand_world_landmark_20_z
OneDrive/Processed images\BACK\high_contrast_Back 16.jpg,BACK,Right,0.4638376533985138,0.6497756838798523,4.3846629438348834e-08,0.4379944205284118,0.6134488582611084,-0.0018543703481554,0.4242159128189087,0.5640125274658203,-0.004699105862528,0.4218431413173675,0.5195701122283936,-0.0076927649788558,0.4183943271636963,0.4842009544372558,-0.0111539121717214,0.4355849325656891,0.5212031602859497,-0.0099853416904807,0.4361376166343689,0.4550252258777618,-0.0168565418571233,0.4377000629901886,0.4166378378868103,-0.0194575153291225,0.4394664764404297,0.386932909488678,-0.0206028055399656,0.4552537202835083,0.5207625031471252,-0.0133472057059407,0.4552232623100281,0.4455251693725586,-0.0202290974557399,0.4555087983608246,0.3997473418712616,-0.0235978495329618,0.4559317231178283,0.3642778396606445,-0.0252103991806507,0.4740414023399353,0.5292023420333862,-0.0166397597640752,0.4717288315296173,0.4575501084327698,-0.0236661061644554,0.4709836542606354,0.4126180410385132,-0.0279306303709745,0.4702253639698028,0.3764570355415344,-0.0298233274370431,0.4917021095752716,0.5454759001731873,-0.019614914432168,0.4915580749511719,0.4879749119281769,-0.02456677518785,0.4907358586788177,0.4542411863803863,-0.0259480904787778,0.4898934364318847,0.4238825440406799,-0.0260791145265102,-0.0008992105722427,0.0786740183830261,0.0466080419719219,-0.0248550549149513,0.0543580241501331,0.0382035486400127,-0.0301574096083641,0.0256987288594245,0.0402392707765102,-0.0373446457087993,-0.0025988323614001,0.0376454889774322,-0.0379545204341411,-0.0291619300842285,0.0355462692677974,-0.0232628565281629,-0.0075813038274645,0.0016463123029097,-0.0207531657069921,-0.0345851890742778,-0.0025490273255854,-0.0180085692554712,-0.0548969618976116,0.0076425080187618,-0.0223176665604114,-0.0735886394977569,0.0056190420873463,-0.0041415677405893,-0.002506889635697,0.0012101337779313,0.0006525740027427,-0.0421582236886024,-0.0046987608075141,-0.0035980585962533,-0.071564182639122,-0.0015958476578816,-0.0031496249139308,-0.096624419093132,0.0100598214194178,0.0147282471880316,0.0008856956847012,-0.0027130502276122,0.0169322937726974,-0.0310073904693126,-0.003336543450132,0.0161865130066871,-0.0616231933236122,-0.0012667721603065,0.0089526046067476,-0.0863072946667671,0.0140065057203173,0.0280530955642461,0.012899512425065,0.0058618620969355,0.0343744829297065,-0.0089641483500599,0.0053896401077508,0.036628920584917,-0.0360735841095447,0.0075302855111658,0.0321276262402534,-0.0542196407914161,0.01414380595088
OneDrive/Processed images\RIGHT\high_contrast_Right 1.jpg,RIGHT,Right,0.5134909152984619,0.6585174798965454,-4.222314089474821e-07,0.4498900473117828,0.5908815860748291,0.0021805700380355,0.403779923915863,0.5180494785308838,-0.0090462444350123,0.3621986508369446,0.4594843983650207,-0.0210491064935922,0.3198473453521728,0.4394494295120239,-0.0333598852157592,0.4610832035541534,0.4079048037528991,-0.0236286520957946,0.4655210375785827,0.3691071569919586,-0.0149143598973751,0.466018944978714,0.4108165204524994,-0.0045111156068742,0.4636403918266296,0.4537127912044525,0.0009949055965989,0.5074418783187866,0.402421087026596,-0.0261190272867679,0.4989729225635528,0.3784440457820892,-0.0076096141710877,0.4929825067520141,0.4171255230903625,0.0014795421157032,0.4940896034240722,0.4562574028968811,-0.0002261863701278,0.5463272333145142,0.4203583300113678,-0.0243280418217182,0.5294538736343384,0.405298113822937,-0.0030164141207933,0.5243864059448242,0.4450433254241943,0.0046314839273691,0.5230240821838379,0.4862342476844787,5.488897659233771e-05,0.5786876082420349,0.445142537355423,-0.0226968247443437,0.5619556903839111,0.4303533136844635,-0.0050242021679878,0.5534603595733643,0.4651444852352142,0.0060043022967875,0.5504001975059509,0.5000289678573608,0.0092696771025657,-0.0078491307795047,0.07245334982872,0.0062708016484975,-0.0342689417302608,0.0528564006090164,0.0058210892602801,-0.052172802388668,0.0317243933677673,0.0102424575015902,-0.0739416480064392,0.0113917794078588,0.0070004542358219,-0.094773069024086,-0.0074416082352399,0.0070717246271669,-0.0266105346381664,-0.0061263483949005,-0.0001187652378575,-0.0193929746747016,-0.0157379209995269,0.0131669556722044,-0.0185678284615278,-0.0133020915091037,0.0325750671327114,-0.0216447226703166,-2.591218799352646e-05,0.0477296784520149,-0.0040091127157211,-0.0034156469628214,-6.070654853829183e-05,0.0007477039471268,-0.0188004504889249,0.0199570320546627,-0.0064387209713459,-0.0044114901684224,0.0395384579896926,-0.0050961365923285,0.0053201294504106,0.0547111332416534,0.0166686102747917,0.0010015540756285,-0.0001903374068206,0.0143333226442337,-0.0037789084017276,0.024135960265994,0.0089803235605359,0.005924423225224,0.0448459014296531,0.0085008405148983,0.0167354028671979,0.0580709055066108,0.0296269506216049,0.0134978853166103,0.0072174239903688,0.0291077587753534,0.0078666433691978,0.0183501318097114,0.0233357157558202,0.0092248441651463,0.0386424176394939,0.0170321147888898,0.0226259231567382,0.0437529720366001
OneDrive/Processed images\BACK\brighter_Back 14.jpg,BACK,Right,0.4934541583061218,0.6719371676445007,1.047338926696284e-07,0.4673483073711395,0.6373820304870605,-0.0054822186939418,0.4522990584373474,0.5897915363311768,-0.0111168641597032,0.4455989003181457,0.5475997924804688,-0.0165424365550279,0.4350937008857727,0.5166792869567871,-0.0225671846419572,0.4696950912475586,0.5423806309700012,-0.0143601177260279,0.4739223122596741,0.4784303605556488,-0.0232098959386348,0.4788126349449157,0.440580278635025,-0.0283582638949155,0.4840977191925049,0.4104764759540558,-0.0315968096256256,0.4890436232089996,0.5423674583435059,-0.0168255474418401,0.4925029873847961,0.4717377424240112,-0.0243149995803833,0.4963110983371734,0.4277316331863403,-0.0291470568627119,0.5007126331329346,0.3915876448154449,-0.0324574708938598,0.507432758808136,0.5527055263519287,-0.0194964800029993,0.5092573165893555,0.4868581295013428,-0.0259550642222166,0.5117196440696716,0.4437671899795532,-0.0306093487888574,0.5130918622016907,0.4093868434429168,-0.0335490144789218,0.525072455406189,0.5709514617919922,-0.0223672669380903,0.5259457230567932,0.5185796618461609,-0.0271524954587221,0.5262224078178406,0.4858242273330688,-0.0291723646223545,0.5259712338447571,0.4571660757064819,-0.0300845354795455,-0.0085214003920555,0.0872565805912017,0.0522532202303409,-0.0318211875855922,0.058010347187519,0.0390278249979019,-0.0407081320881843,0.0291143134236335,0.0346696935594081,-0.0505959503352642,-0.0013569351285696,0.0240636225789785,-0.059040118008852,-0.0248249657452106,0.0119752828031778,-0.028041735291481,-0.0074671227484941,-0.0002967009786516,-0.0188465006649494,-0.0390688776969909,-0.0072460686787962,-0.0143974591046571,-0.0632634237408638,0.0036183251067996,-0.0139036159962415,-0.0819613337516784,0.0140076167881488,-0.0041019744239747,-0.0048586511984467,-5.108002369524911e-05,0.0066014155745506,-0.0469582453370094,-0.0041008410044014,0.0035612098872661,-0.0745051503181457,-3.353999636601657e-05,0.0060528255999088,-0.1009720414876937,0.0158868823200464,0.0179289653897285,0.0023230491206049,-0.0011984552256762,0.0215983800590038,-0.0354174971580505,0.0005012876936234,0.0222919099032878,-0.0612780451774597,0.0058247693814337,0.0178693458437919,-0.0842242836952209,0.0182864088565111,0.0306008793413639,0.0160156078636646,0.0109368972480297,0.0361742191016674,-0.0092833507806062,0.0125023555010557,0.0383569225668907,-0.0351745896041393,0.0156605448573827,0.032714270055294,-0.0531795807182788,0.0197238940745592
OneDrive/Processed images\LEFT\scaled_Left 7.jpg,LEFT,Right,0.4460312724113464,0.5278652906417847,-1.2574935226439268e-07,0.4694833159446716,0.5227219462394714,-0.0109372194856405,0.4954307973384857,0.5001654028892517,-0.0156915057450532,0.5149372220039368,0.4828781485557556,-0.0193682443350553,0.5309650301933289,0.4815797507762909,-0.0208139941096305,0.4886044561862945,0.4417614638805389,-0.0094211436808109,0.4990139305591583,0.4231686592102051,-0.0191091801971197,0.4884787499904632,0.4563117027282715,-0.0226897522807121,0.4838281571865082,0.4620267152786255,-0.0242832247167825,0.4724215567111969,0.4313944578170776,-0.008376071229577,0.4805294573307037,0.415797472000122,-0.0173933897167444,0.4724740386009216,0.4581542611122131,-0.01757388189435,0.4707776606082916,0.4577071666717529,-0.0168901085853576,0.4556990265846252,0.4266856014728546,-0.009022856131196,0.4630371332168579,0.4090803265571594,-0.0187637452036142,0.4580519199371338,0.4483711123466491,-0.0133749675005674,0.4563071131706238,0.450073629617691,-0.0085054216906428,0.438821792602539,0.4234174489974975,-0.0104620540514588,0.4439826011657715,0.4082728326320648,-0.015050945803523,0.4437344968318939,0.4349043071269989,-0.0094849150627851,0.4412864148616791,0.4414355754852295,-0.0047500096261501,-0.0407376438379287,0.0682023987174034,0.0246242079883813,-0.0033243503421545,0.0654759630560875,0.0067713474854826,0.0305819083005189,0.0541434064507484,0.0018084897892549,0.0635340213775634,0.0408450588583946,0.0009222407243214,0.0855813100934028,0.033776506781578,0.0031887157820165,0.027922986075282,0.0063498113304376,0.0008980126003734,0.0341630056500434,0.003513153642416,-0.0273688379675149,0.0306388866156339,0.0177347417920827,-0.0306052044034004,0.0206683836877346,0.0262569319456815,-0.0091013172641396,0.003441504901275,-0.0040536536835134,0.0047605051659047,0.0147775001823902,-0.0084015689790248,-0.0346127524971962,0.0083653517067432,0.0199345909059047,-0.0410728305578231,0.0043478538282215,0.0170202497392892,-0.0105784907937049,-0.0186824798583984,-0.0082586854696273,-0.0001133116311393,-0.0091216890141367,-0.0104510160163044,-0.0324545614421367,-0.0087732505053281,0.0140913482755422,-0.0374132432043552,-0.0144745558500289,0.0169930569827556,-0.0144564900547266,-0.044004987925291,-0.0032260604202747,-0.0044241975992918,-0.0319771170616149,-0.012123180553317,-0.0254197157919406,-0.0279751345515251,0.0044838851317763,-0.0407168716192245,-0.0360933057963848,0.0107074696570634,-0.0283762495964765
OneDrive/Processed images\DOWN\brighter_Down 8.jpg,DOWN,Right,0.4442818164825439,0.5481997132301331,-6.18279472064387e-08,0.4576104283332824,0.5925819277763367,-0.0120698036625981,0.4815466105937958,0.6373222470283508,-0.0181136727333068,0.4989436566829681,0.6772480010986328,-0.0231162961572408,0.5081956386566162,0.707984447479248,-0.0253233667463064,0.5137774348258972,0.6013233661651611,-0.0108708180487155,0.533409059047699,0.6061393022537231,-0.0223549641668796,0.5079141855239868,0.6048808097839355,-0.0253465678542852,0.4991981983184814,0.6032840609550476,-0.0258566867560148,0.5139763951301575,0.570747435092926,-0.0103914244100451,0.5324353575706482,0.5735745429992676,-0.021047119051218,0.5021956562995911,0.5762732028961182,-0.0199337806552648,0.4972277581691742,0.5756832361221313,-0.0177628602832555,0.510015606880188,0.5386560559272766,-0.0119403982535004,0.5296036005020142,0.5412375330924988,-0.0238163471221923,0.5014095306396484,0.5486547350883484,-0.0161577332764863,0.4935706555843353,0.5491224527359009,-0.0090933283790946,0.5046609044075012,0.504176914691925,-0.0144406491890549,0.518409013748169,0.507248044013977,-0.022286495193839,0.5007533431053162,0.5191960334777832,-0.016663309186697,0.4930844008922577,0.5200880765914917,-0.0109562911093235,-0.0771332904696464,-0.0141936875879764,0.0183434542268514,-0.0616538599133491,0.0175861418247222,0.001987827476114,-0.0420354977250099,0.0482102409005165,0.00083437806461,-0.0202556904405355,0.0771603435277938,0.0059881499037146,-0.0002005286514759,0.0964653715491294,0.0098715936765074,0.0042833602055907,0.0280066803097724,0.0029513579793274,0.0113078439608216,0.0281514748930931,-0.0253558028489351,-0.0044394573196768,0.0299722906202077,-0.0279771164059638,-0.0178584959357976,0.0250309668481349,-0.0046675140038132,0.0049237702041864,0.0021845302544534,0.0058583137579262,0.0177544318139553,0.0065193977206945,-0.0341370366513729,-0.0101107899099588,0.0092840837314724,-0.0427563786506652,-0.0125880558043718,0.0105616692453622,-0.0073792850598692,0.0009007481858134,-0.0197853464633226,-0.0007169998716562,0.0136158056557178,-0.0175252575427293,-0.0354743264615535,-0.0123944506049156,-0.0068454872816801,-0.0390310697257518,-0.0209628492593765,-0.0078167878091335,-0.014795952476561,-0.0102355554699897,-0.0446294620633125,-0.0073296059854328,0.0031255409121513,-0.0384834185242652,-0.0273872967809438,-0.0102147478610277,-0.0278562866151332,-0.0434615463018417,-0.0230143256485462,-0.0293835792690515,-0.0277537982910871
OneDrive/Processed images\DOWN\rotated_Down 15.jpg,DOWN,Right,0.3579848408699035,0.3589638173580169,-7.157014181302658e-08,0.3728852868080139,0.3825819492340088,-0.0128635084256529,0.3975178003311157,0.3975542485713959,-0.0188447646796703,0.4157866537570953,0.4169025421142578,-0.0236936546862125,0.4260541498661041,0.4387756288051605,-0.0260885693132877,0.4138432145118713,0.3543322384357452,-0.0074913147836923,0.4221552908420563,0.3355051577091217,-0.0201880875974893,0.4040344655513763,0.3474248051643371,-0.0254082679748535,0.3976518809795379,0.3587408661842346,-0.0266266707330942,0.4074342846870422,0.3283495306968689,-0.0051575764082372,0.4148679673671722,0.3116547465324402,-0.0176027752459049,0.3950546681880951,0.3299283385276794,-0.0175781846046447,0.3921198844909668,0.3407102823257446,-0.0142801599577069,0.3998979330062866,0.3053327202796936,-0.0055157281458377,0.4072996079921722,0.2899054884910583,-0.0181998927146196,0.3903217911720276,0.3091391623020172,-0.0135279726237058,0.3870024383068084,0.321268081665039,-0.0066513032652437,0.3918448984622955,0.2856766879558563,-0.007084441371262,0.3996588289737701,0.2690318822860718,-0.0143734980374574,0.3891725540161133,0.2841481566429138,-0.0106576615944504,0.3849541842937469,0.2967952787876129,-0.0051594572141766,-0.0764817148447036,0.0244852062314748,0.0564782321453094,-0.0468475371599197,0.0433535017073154,0.024260826408863,-0.018281115218997,0.0606042444705963,0.0135405585169792,0.0102230124175548,0.0768545344471931,-0.0024070646613836,0.0334081798791885,0.0891385972499847,-0.0047160489484667,0.0121624320745468,0.0264773704111576,-0.0024968462530523,0.0161560922861099,0.0168371740728616,-0.0331067256629467,-0.0002589169889688,0.0186875760555267,-0.0351242683827877,-0.0143267288804054,0.029541527852416,-0.012114081531763,0.0050880494527518,0.0003525833599269,0.002369909081608,0.0107537349686026,-0.0075092324987053,-0.039173848927021,-0.0134120769798755,0.0038014547899365,-0.0417687855660915,-0.0147783504799008,0.0077052181586623,-0.0089526670053601,-0.0061419731937348,-0.0169507563114166,0.0023043781984597,-0.0050073680467903,-0.0238177739083766,-0.0352829955518245,-0.0216911733150482,-0.0111406603828072,-0.0350553914904594,-0.0260589383542537,-0.0045582335442304,-0.0051169586367905,-0.0297573320567607,-0.0311733596026897,0.004069676157087,-0.0181004852056503,-0.0432437658309936,-0.016665045171976,-0.025959562510252,-0.0320565067231655,-0.0307727418839931,-0.0351715162396431,-0.018950667232275,-0.0194376185536384
OneDrive/Processed images\BACK\brighter_Back 10.jpg,BACK,Right,0.5172125697135925,0.5349785089492798,-5.0790827543778505e-08,0.480534166097641,0.4943931698799133,0.0027174516580998,0.4660675823688507,0.4372342824935913,0.006734310183674,0.4734355807304382,0.3835308849811554,0.0113344760611653,0.4859317541122436,0.361603319644928,0.017428858205676,0.5009244084358215,0.37486532330513,0.0071954671293497,0.5081889629364014,0.3178437650203705,0.0131068136543035,0.5138010382652283,0.288978636264801,0.0189182423055171,0.5182303786277771,0.2681119441986084,0.0227331239730119,0.528066098690033,0.3808718025684356,0.0073950653895735,0.5326706767082214,0.3162458539009094,0.0117867877706885,0.5343906879425049,0.2835971415042877,0.0164766628295183,0.5366607904434204,0.2604233026504516,0.0203551407903432,0.5494593381881714,0.3959861397743225,0.0076830815523862,0.5528303980827332,0.3360854387283325,0.0099618714302778,0.5534635186195374,0.3019190430641174,0.0125443059951066,0.5530734658241272,0.2771272361278534,0.0154377706348896,0.5656245946884155,0.4188581705093384,0.0082757892087101,0.572113037109375,0.3689916431903839,0.0122101521119475,0.5727502107620239,0.3405006825923919,0.0159649308770895,0.5712680816650391,0.3188913762569427,0.0195985473692417,-0.0233045611530542,0.0856651961803436,0.0277499742805957,-0.0447370484471321,0.0541378408670425,0.0180201083421707,-0.0485331118106842,0.0270858518779277,0.0265946853905916,-0.0428406894207,-0.0069289207458496,0.0291800666600465,-0.0281332656741142,-0.0196927282959222,0.025276806205511,-0.0241097155958414,-0.0074323778972029,-0.0046778284013271,-0.0147677669301629,-0.0346033312380313,-0.004939388949424,-0.0089299604296684,-0.0546752139925956,0.0100272065028548,-0.0100984964519739,-0.0682795867323875,0.0290708225220441,-0.0031262906268239,-0.0030682710930705,-0.0005218608421273,0.0093293013051152,-0.0388533510267734,-0.0019358561839908,0.0068980995565652,-0.0598192065954208,0.0120091922581195,0.0093766618520021,-0.0802468135952949,0.0372054427862167,0.0163295939564704,0.0023062317632138,0.0022484355140477,0.0231159701943397,-0.0247580148279666,0.0057313148863613,0.0282506961375474,-0.046547632664442,0.0202568266540765,0.0254125371575355,-0.0619554668664932,0.0397887118160724,0.0232395399361848,0.0160884223878383,0.0147446747869253,0.0367589108645916,-0.0048955800011754,0.0199616160243749,0.0414469242095947,-0.0249132513999938,0.0298162065446376,0.0385529994964599,-0.0388082861900329,0.0335746146738529
OneDrive/Processed images\BACK\scaled_Back 4.jpg,BACK,Right,0.4791420102119446,0.4338667094707489,4.441760736995093e-09,0.4439199864864349,0.3615767359733581,-4.524227915680967e-05,0.4245901703834533,0.2780355215072632,-0.0043100100010633,0.4172431230545044,0.1888551563024521,-0.0087136477231979,0.4101439118385315,0.1263750195503235,-0.0126997213810682,0.4562573730945587,0.1928628236055374,-0.0120543502271175,0.4768933951854706,0.0724576264619827,-0.0171991661190986,0.4903662502765655,0.0135123133659362,-0.0146510209888219,0.5024255514144897,-0.0261665135622024,-0.0111812949180603,0.4894575178623199,0.201046347618103,-0.014185894280672,0.5059845447540283,0.0677329003810882,-0.0182173047214746,0.5161459445953369,0.0073030292987823,-0.0130665097385644,0.5256662368774414,-0.0302817374467849,-0.0072641046717762,0.5195448398590088,0.2247310280799865,-0.0160329043865203,0.5306669473648071,0.1013161540031433,-0.0194800123572349,0.5385738611221313,0.0431090146303176,-0.0142505755648016,0.5446516871452332,0.0006456822156906,-0.0084656979888677,0.5454655885696411,0.2589254975318908,-0.0176304094493389,0.5522051453590393,0.1651514321565628,-0.0182120688259601,0.5549110174179077,0.1170566901564598,-0.0136112784966826,0.5576080083847046,0.0782229453325271,-0.0079984748736023,-0.0203344728797674,0.0831649526953697,0.041389312595129,-0.0351451747119426,0.0530445612967014,0.0296878479421138,-0.0367852710187435,0.0267084017395973,0.0299593210220336,-0.0402344912290573,-0.0004669800400733,0.0252105984836816,-0.0418214052915573,-0.02653987146914,0.0144504187628626,-0.0197928771376609,-0.0083915134891867,-0.0023043220862746,-0.0097547471523284,-0.0363985523581504,-0.0025998321361839,0.0006791651248931,-0.0568002387881279,0.0124536221846938,0.005230538547039,-0.074991226196289,0.0281913299113512,-0.0028864135965704,-0.0033912998624145,-0.0015766727738082,0.0101178456097841,-0.0411176867783069,0.0026248628273606,0.0125935971736907,-0.0647311732172966,0.0157363004982471,0.0214435681700706,-0.0827830284833908,0.041291631758213,0.0129947066307067,0.0029908521100878,0.0006089282105676,0.0219900459051132,-0.0272118207067251,0.0064095580019056,0.0278214570134878,-0.048599824309349,0.0212390851229429,0.0287967473268508,-0.0681869685649871,0.0430991984903812,0.0207330975681543,0.0153889693319797,0.0140272732824087,0.031037800014019,-0.0059498026967048,0.0160124264657497,0.0380692295730114,-0.0265125632286071,0.0232397112995386,0.0356819257140159,-0.0416077338159084,0.0345741063356399
OneDrive/Processed images\LEFT\rotated_Left 13.jpg,LEFT,Right,0.3447716534137726,0.6644834876060486,-1.605714032848482e-07,0.3694102466106415,0.6353983879089355,-0.0106222108006477,0.3892262876033783,0.5984864830970764,-0.0156478062272071,0.4041684865951538,0.566811203956604,-0.0202792901545763,0.4175049364566803,0.5493201017379761,-0.0228973403573036,0.3591547012329101,0.5651130676269531,-0.0090362727642059,0.3558357954025268,0.54133540391922,-0.0202491823583841,0.3583799600601196,0.577757716178894,-0.0245036724954843,0.3607606887817383,0.590449333190918,-0.0258989091962575,0.3417108654975891,0.5684801340103149,-0.0085034910589456,0.338376522064209,0.5479525327682495,-0.0195116233080625,0.3449050784111023,0.5894514322280884,-0.0193484257906675,0.3472889065742492,0.5983551740646362,-0.0177049916237592,0.3265026807785034,0.5748555064201355,-0.0099333925172686,0.3236679434776306,0.5533049702644348,-0.0216279719024896,0.3309711217880249,0.5917079448699951,-0.0159276407212018,0.3329173326492309,0.6034721732139587,-0.0098045542836189,0.3110078871250152,0.5838536620140076,-0.0123411389067769,0.3064532279968261,0.5577636361122131,-0.0187046546489,0.3138860166072845,0.5804881453514099,-0.0136624397709965,0.3173613846302032,0.5952372550964355,-0.008438553661108,0.0038658222183585,0.0675898715853691,0.0299731027334928,0.0328377969563007,0.0520601384341716,0.0050446223467588,0.0596359446644783,0.0287520848214626,0.0038286326453089,0.0799353644251823,0.0051034092903137,0.0071332119405269,0.0942742154002189,-0.0153292063623666,0.0152083234861493,0.0269063394516706,-0.003182949963957,-0.0012337967054918,0.0262005180120468,-0.0075080543756484,-0.0279390532523393,0.0263100303709507,0.0020727200899273,-0.0306392814964056,0.0272662788629531,0.0181260481476783,-0.0123428888618946,0.0009464216418564,-0.0041865753009915,0.0046027172356843,0.0011520655825734,-0.0109116593375802,-0.032352365553379,0.0074656102806329,0.0123007614165544,-0.0391159579157829,0.008464029058814,0.014598405919969,-0.0105691440403461,-0.0202575102448463,1.1893454939126968e-05,0.0021781518589705,-0.0166685245931148,-0.0064409999176859,-0.0297444872558116,-0.0067472420632839,0.0138509673997759,-0.0344077870249748,-0.0055942651815712,0.0231014918535947,-0.0142111862078309,-0.0394722633063793,0.0151190143078565,-0.0015695432666689,-0.039329782128334,-0.0017333757132291,-0.0177661813795566,-0.0287407916039228,0.0073334048502147,-0.034815028309822,-0.0249771513044834,0.0195756759494543,-0.0269404165446758
OneDrive/Processed images\LEFT\cropped_Left 1.jpg,LEFT,Right,0.2898172736167907,0.6951165795326233,-7.618691597599536e-07,0.4351334571838379,0.7045731544494629,-0.0480718873441219,0.5799508690834045,0.6310672760009766,-0.0810690447688102,0.6915450692176819,0.5861304998397827,-0.1102978587150573,0.7867070436477661,0.5906014442443848,-0.13129723072052,0.5366721153259277,0.2529541850090027,-0.0812198966741561,0.5701920390129089,0.4012341499328613,-0.1336334496736526,0.513967752456665,0.5445035696029663,-0.1568837910890579,0.4784171283245086,0.5446141958236694,-0.171495258808136,0.4547610878944397,0.1915575563907623,-0.0871700942516326,0.4844973087310791,0.4083269238471985,-0.1388206034898758,0.4370924234390259,0.5552037954330444,-0.1511603742837906,0.4135235846042633,0.5224485397338867,-0.1612713783979416,0.3690195083618164,0.2004794180393219,-0.0969969406723976,0.405225545167923,0.4014323949813843,-0.1504913121461868,0.3725704550743103,0.5364034175872803,-0.1410568952560424,0.3511521816253662,0.5043720006942749,-0.1327252984046936,0.2879296839237213,0.2286664247512817,-0.1107029020786285,0.3219601213932037,0.3922473788261413,-0.1443603783845901,0.3146286904811859,0.5007002353668213,-0.133681446313858,0.3003216683864593,0.4923471212387085,-0.1231580972671508,-0.0385739281773567,0.0533922649919986,0.0729780048131942,-0.0054007824510335,0.0536421835422515,0.0461113229393959,0.0267514511942863,0.0521793402731418,0.035842090845108,0.057270623743534,0.0477414950728416,0.0173870362341403,0.0806478410959243,0.0415165871381759,0.0106421560049057,0.0232571791857481,0.0027789063751697,0.0052416706457734,0.0250961389392614,0.0219486653804779,-0.0190802942961454,0.0191358271986246,0.0342771522700786,-0.0057070311158895,0.006876291707158,0.0381096042692661,0.0190515406429767,0.0039410954341292,-0.0058473320677876,0.0024203271605074,0.0091709801927208,0.0131929647177457,-0.0268203485757112,0.0033831410109996,0.0391430333256721,-0.0161875840276479,-0.0041492758318781,0.0308083407580852,0.0202200561761856,-0.0160193629562854,-0.0051693129353225,-0.002748236991465,-0.0111657064408063,0.0170333553105592,-0.024573290720582,-0.0143205234780907,0.0384184494614601,-0.0114258751273155,-0.0188778694719076,0.0317537561058998,0.0195338446646928,-0.0385560803115367,0.0041049625724554,-0.0029667553026229,-0.0293835271149873,0.0140718333423137,-0.0168985370546579,-0.0261871013790369,0.0308709740638732,-0.0104328608140349,-0.0321390740573406,0.0288486834615468,0.0048767626285552
